file,start,end,speaker,gender,age,birth_year,prompt,emotion,duration,angry_ac,happy_ac,neutral_ac,sad_ac,scared_ac,emotion_ac
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_21/G_2000_M_21_sc.wav,0 days 00:00:31.778000,0 days 00:00:35.134000,M_21,male,25,2000,sc,unknown,3.356,-4.177,-0.397,2.015,0.429,0.952,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_21/G_2000_M_21_sc.wav,0 days 00:00:35.458000,0 days 00:00:37.790000,M_21,male,25,2000,sc,unknown,2.332,-3.575,-1.351,3.936,1.893,-1.360,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_21/G_2000_M_21_sc.wav,0 days 00:00:38.082000,0 days 00:00:48.082000,M_21,male,25,2000,sc,unknown,10.0,-3.591,-0.257,2.177,0.044,0.469,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_21/G_2000_M_21_sc.wav,0 days 00:00:50.722000,0 days 00:00:55.422000,M_21,male,25,2000,sc,unknown,4.7,-5.235,-2.154,3.120,3.679,0.130,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_21/G_2000_M_21_sc.wav,0 days 00:00:56.706000,0 days 00:01:02.942000,M_21,male,25,2000,sc,unknown,6.236,-3.560,0.398,1.816,-1.013,0.875,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_21/G_2000_M_21_sc.wav,0 days 00:01:03.074000,0 days 00:01:05.118000,M_21,male,25,2000,sc,unknown,2.044,-5.094,-2.072,3.359,3.360,-0.028,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_21/G_2000_M_21_sc.wav,0 days 00:01:07.202000,0 days 00:01:11.294000,M_21,male,25,2000,sc,unknown,4.092,-4.824,-1.549,2.726,2.580,0.366,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_21/G_2000_M_21_sc.wav,0 days 00:01:11.714000,0 days 00:01:14.302000,M_21,male,25,2000,sc,unknown,2.588,-3.666,-1.727,4.102,2.492,-1.506,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_21/G_2000_M_21_sc.wav,0 days 00:01:15.042000,0 days 00:01:17.246000,M_21,male,25,2000,sc,unknown,2.204,-5.796,-2.202,4.278,3.955,-0.607,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_21/G_2000_M_21_sp.wav,0 days 00:00:01.026000,0 days 00:00:04.350000,M_21,male,25,2000,sp,unknown,3.324,-3.858,-0.235,3.386,0.311,-0.610,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_21/G_2000_M_21_sp.wav,0 days 00:00:04.578000,0 days 00:00:07.230000,M_21,male,25,2000,sp,unknown,2.652,-4.117,-1.361,4.591,2.139,-1.625,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_21/G_2000_M_21_sp.wav,0 days 00:00:08.002000,0 days 00:00:10.462000,M_21,male,25,2000,sp,unknown,2.46,-3.081,0.088,3.490,-0.233,-1.189,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_21/G_2000_M_21_sp.wav,0 days 00:00:10.626000,0 days 00:00:12.830000,M_21,male,25,2000,sp,unknown,2.204,-5.167,-1.238,3.400,2.257,-0.041,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_21/G_2000_M_21_sp.wav,0 days 00:00:13.090000,0 days 00:00:18.910000,M_21,male,25,2000,sp,unknown,5.82,-4.536,-1.251,2.817,2.056,0.168,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_21/G_2000_M_21_sp.wav,0 days 00:00:20.674000,0 days 00:00:26.494000,M_21,male,25,2000,sp,unknown,5.82,-4.862,-0.912,2.955,1.661,0.241,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_21/G_2000_M_21_sp.wav,0 days 00:00:26.658000,0 days 00:00:30.782000,M_21,male,25,2000,sp,unknown,4.124,-4.711,-1.098,3.030,1.968,0.002,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_21/G_2000_M_21_sp.wav,0 days 00:00:31.138000,0 days 00:00:36.574000,M_21,male,25,2000,sp,unknown,5.436,-1.892,0.325,1.354,-1.135,0.134,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_21/G_2000_M_21_sp.wav,0 days 00:00:38.114000,0 days 00:00:41.886000,M_21,male,25,2000,sp,unknown,3.772,-5.125,-2.069,2.958,3.361,0.328,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_21/G_2000_M_21_sp.wav,0 days 00:00:43.554000,0 days 00:00:47.614000,M_21,male,25,2000,sp,unknown,4.06,-3.948,-0.933,3.392,1.321,-0.595,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_21/G_2000_M_21_sp.wav,0 days 00:00:47.746000,0 days 00:00:54.302000,M_21,male,25,2000,sp,unknown,6.556,-3.751,-0.256,1.677,0.197,0.925,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_21/G_2000_M_21_sp.wav,0 days 00:00:56.962000,0 days 00:01:04.446000,M_21,male,25,2000,sp,unknown,7.484,-4.197,-0.593,2.389,1.001,0.397,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_21/G_2000_M_21_sp.wav,0 days 00:01:04.674000,0 days 00:01:07.486000,M_21,male,25,2000,sp,unknown,2.8120000000000003,-5.401,-1.893,3.309,3.224,0.156,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_21/G_2000_M_21_sp.wav,0 days 00:01:08.194000,0 days 00:01:11.326000,M_21,male,25,2000,sp,unknown,3.132,-5.235,-1.529,3.432,2.733,-0.065,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_21/G_2000_M_21_sp.wav,0 days 00:01:13.730000,0 days 00:01:16.702000,M_21,male,25,2000,sp,unknown,2.972,-5.586,-2.705,3.752,4.816,-0.431,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_21/G_2000_M_21_sp.wav,0 days 00:01:19.458000,0 days 00:01:22.078000,M_21,male,25,2000,sp,unknown,2.62,-5.909,-1.786,3.966,3.288,-0.172,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_21/G_2000_M_21_sp.wav,0 days 00:01:23.938000,0 days 00:01:31.710000,M_21,male,25,2000,sp,unknown,7.772,-4.835,-1.322,2.851,2.239,0.282,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_21/G_2000_M_21_sp.wav,0 days 00:01:31.842000,0 days 00:01:36.990000,M_21,male,25,2000,sp,unknown,5.148,-5.651,-2.038,2.106,3.662,1.195,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_21/G_2000_M_21_sp.wav,0 days 00:01:37.090000,0 days 00:01:39.934000,M_21,male,25,2000,sp,unknown,2.844,-7.260,-4.269,3.774,7.718,0.167,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_21/G_2000_M_21_st.wav,0 days 00:00:01.730000,0 days 00:00:06.046000,M_21,male,25,2000,st,unknown,4.316,-4.624,-1.197,3.295,2.080,-0.253,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_21/G_2000_M_21_st.wav,0 days 00:00:06.594000,0 days 00:00:10.206000,M_21,male,25,2000,st,unknown,3.612,-4.288,-1.080,4.355,1.726,-1.290,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_21/G_2000_M_21_st.wav,0 days 00:00:11.874000,0 days 00:00:15.678000,M_21,male,25,2000,st,unknown,3.804,-4.247,-0.724,2.873,0.901,0.233,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_21/G_2000_M_21_st.wav,0 days 00:00:15.810000,0 days 00:00:21.662000,M_21,male,25,2000,st,unknown,5.852,-4.083,-0.471,3.138,0.528,-0.114,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_21/G_2000_M_21_st.wav,0 days 00:00:21.826000,0 days 00:00:27.774000,M_21,male,25,2000,st,unknown,5.948,-4.381,-1.069,2.833,1.767,0.088,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_21/G_2000_M_21_st.wav,0 days 00:00:28.130000,0 days 00:00:31.966000,M_21,male,25,2000,st,unknown,3.836,-4.062,-0.890,1.554,1.152,1.182,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_21/G_2000_M_21_st.wav,0 days 00:00:32.770000,0 days 00:00:35.486000,M_21,male,25,2000,st,unknown,2.716,-4.908,-1.858,3.021,3.223,0.031,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_21/G_2000_M_21_st.wav,0 days 00:00:35.842000,0 days 00:00:38.430000,M_21,male,25,2000,st,unknown,2.588,-6.083,-2.848,3.490,5.008,0.149,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_21/G_2000_M_21_st.wav,0 days 00:00:39.298000,0 days 00:00:42.814000,M_21,male,25,2000,st,unknown,3.516,-3.472,-0.224,3.374,0.300,-0.898,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_21/G_2000_M_21_st.wav,0 days 00:00:42.978000,0 days 00:00:45.406000,M_21,male,25,2000,st,unknown,2.428,-4.466,-1.234,3.266,1.828,-0.103,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_21/G_2000_M_21_st.wav,0 days 00:00:46.914000,0 days 00:00:52.574000,M_21,male,25,2000,st,unknown,5.66,-2.875,-0.270,0.888,-0.387,1.348,scared
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_21/G_2000_M_21_st.wav,0 days 00:00:52.770000,0 days 00:00:56.286000,M_21,male,25,2000,st,unknown,3.516,-5.004,-1.120,2.469,1.978,0.745,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_21/G_2000_M_21_st.wav,0 days 00:00:56.386000,0 days 00:00:58.590000,M_21,male,25,2000,st,unknown,2.204,-5.430,-2.048,3.117,3.749,0.135,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_21/G_2000_M_21_st.wav,0 days 00:00:58.850000,0 days 00:01:05.086000,M_21,male,25,2000,st,unknown,6.236,-4.312,-0.984,3.062,1.669,-0.216,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_21/G_2000_M_21_st.wav,0 days 00:01:07.298000,0 days 00:01:13.598000,M_21,male,25,2000,st,unknown,6.3,-5.093,-1.666,1.458,2.757,1.650,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_21/G_2000_M_21_st.wav,0 days 00:01:13.794000,0 days 00:01:18.942000,M_21,male,25,2000,st,unknown,5.148,-4.973,-1.550,3.089,2.598,0.147,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_21/G_2000_M_21_st.wav,0 days 00:01:19.906000,0 days 00:01:22.942000,M_21,male,25,2000,st,unknown,3.036,-5.365,-2.751,3.598,4.726,-0.357,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_21/G_2000_M_21_st.wav,0 days 00:01:23.106000,0 days 00:01:27.870000,M_21,male,25,2000,st,unknown,4.764,-4.055,0.106,1.426,-0.460,1.471,scared
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_21/G_2000_M_21_st.wav,0 days 00:01:29.026000,0 days 00:01:32.318000,M_21,male,25,2000,st,unknown,3.292,-4.811,-2.182,3.170,3.727,-0.226,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_21/G_2000_M_21_st.wav,0 days 00:01:32.930000,0 days 00:01:35.070000,M_21,male,25,2000,st,unknown,2.14,-4.848,-1.720,3.605,2.599,-0.232,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_21/G_2000_M_21_st.wav,0 days 00:01:35.170000,0 days 00:01:45.278000,M_21,male,25,2000,st,unknown,10.108,-4.518,-0.491,2.313,0.620,0.884,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_21/G_2000_M_21_st.wav,0 days 00:01:50.914000,0 days 00:01:54.718000,M_21,male,25,2000,st,unknown,3.804,-6.030,-2.520,3.680,4.357,0.095,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_27/G_2000_M_27_mf.wav,0 days 00:00:00.514000,0 days 00:00:04.222000,M_27,male,25,2000,mf,unknown,3.708,-1.545,1.324,2.085,-2.943,-0.415,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_27/G_2000_M_27_mf.wav,0 days 00:00:04.322000,0 days 00:00:13.950000,M_27,male,25,2000,mf,unknown,9.628,-3.246,-0.193,2.593,-0.077,-0.123,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_27/G_2000_M_27_mf.wav,0 days 00:00:14.274000,0 days 00:00:17.438000,M_27,male,25,2000,mf,unknown,3.164,-3.745,-0.350,3.526,0.445,-0.769,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_27/G_2000_M_27_mf.wav,0 days 00:00:17.826000,0 days 00:00:28.862000,M_27,male,25,2000,mf,unknown,11.036,-4.400,-0.479,2.761,0.679,0.340,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_27/G_2000_M_27_mf.wav,0 days 00:00:29.090000,0 days 00:00:34.046000,M_27,male,25,2000,mf,unknown,4.956,-3.286,-0.873,3.728,1.187,-1.337,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_27/G_2000_M_27_mf.wav,0 days 00:00:34.274000,0 days 00:00:37.758000,M_27,male,25,2000,mf,unknown,3.484,-4.980,-1.991,4.735,3.408,-1.419,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_27/G_2000_M_27_mf.wav,0 days 00:00:39.330000,0 days 00:00:41.886000,M_27,male,25,2000,mf,unknown,2.556,-3.677,-0.934,3.207,1.392,-0.671,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_27/G_2000_M_27_mf.wav,0 days 00:00:43.042000,0 days 00:00:45.086000,M_27,male,25,2000,mf,unknown,2.044,-2.977,-0.604,3.979,0.564,-1.600,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_27/G_2000_M_27_mi.wav,0 days 00:00:00.322000,0 days 00:00:05.534000,M_27,male,25,2000,mi,unknown,5.212,-1.823,0.614,1.857,-1.911,-0.063,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_27/G_2000_M_27_mi.wav,0 days 00:00:05.698000,0 days 00:00:11.742000,M_27,male,25,2000,mi,unknown,6.044,-3.897,-1.041,3.456,1.597,-0.749,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_27/G_2000_M_27_mi.wav,0 days 00:00:12.002000,0 days 00:00:14.878000,M_27,male,25,2000,mi,unknown,2.876,-3.818,-0.503,3.682,0.631,-0.859,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_27/G_2000_M_27_mi.wav,0 days 00:00:15.106000,0 days 00:00:26.814000,M_27,male,25,2000,mi,unknown,11.708,-2.876,0.452,2.264,-1.205,0.059,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_27/G_2000_M_27_mi.wav,0 days 00:00:27.106000,0 days 00:00:32.862000,M_27,male,25,2000,mi,unknown,5.756,-4.696,-1.173,2.987,1.953,0.149,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_27/G_2000_M_27_mi.wav,0 days 00:00:33.090000,0 days 00:00:36.350000,M_27,male,25,2000,mi,unknown,3.26,-2.846,0.332,3.720,-0.969,-1.320,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_27/G_2000_M_27_rf.wav,0 days 00:00:01.154000,0 days 00:00:04.574000,M_27,male,25,2000,rf,unknown,3.42,-3.901,-0.661,5.037,0.966,-2.058,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_27/G_2000_M_27_rf.wav,0 days 00:00:05.186000,0 days 00:00:13.726000,M_27,male,25,2000,rf,unknown,8.54,-4.499,-1.452,3.560,2.321,-0.495,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_27/G_2000_M_27_rf.wav,0 days 00:00:13.954000,0 days 00:00:17.950000,M_27,male,25,2000,rf,unknown,3.996,-4.338,-1.481,4.110,2.316,-1.071,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_27/G_2000_M_27_rf.wav,0 days 00:00:19.106000,0 days 00:00:23.166000,M_27,male,25,2000,rf,unknown,4.06,-3.984,-1.088,4.105,1.729,-1.312,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_27/G_2000_M_27_rf.wav,0 days 00:00:23.842000,0 days 00:00:32.030000,M_27,male,25,2000,rf,unknown,8.188,-4.022,-0.890,3.606,1.331,-0.743,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_27/G_2000_M_27_rf.wav,0 days 00:00:33.922000,0 days 00:00:38.910000,M_27,male,25,2000,rf,unknown,4.988,-4.577,-2.407,4.718,3.977,-1.733,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_27/G_2000_M_27_rf.wav,0 days 00:00:40.162000,0 days 00:00:49.662000,M_27,male,25,2000,rf,unknown,9.5,-4.319,-0.987,2.816,1.530,0.122,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_27/G_2000_M_27_rf.wav,0 days 00:00:52.674000,0 days 00:00:57.982000,M_27,male,25,2000,rf,unknown,5.308,-3.866,-1.341,2.890,1.779,-0.121,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_27/G_2000_M_27_rf.wav,0 days 00:00:58.114000,0 days 00:01:03.070000,M_27,male,25,2000,rf,unknown,4.956,-3.782,-2.020,4.093,2.873,-1.395,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_27/G_2000_M_27_rf.wav,0 days 00:01:06.370000,0 days 00:01:11.838000,M_27,male,25,2000,rf,unknown,5.468,-3.513,-0.686,3.578,0.766,-0.945,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_27/G_2000_M_27_rf.wav,0 days 00:01:12.130000,0 days 00:01:14.174000,M_27,male,25,2000,rf,unknown,2.044,-4.896,-2.260,4.767,3.791,-1.517,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_27/G_2000_M_27_ri.wav,0 days 00:00:02.786000,0 days 00:00:11.134000,M_27,male,25,2000,ri,unknown,8.348,-4.509,-1.481,2.554,2.474,0.300,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_27/G_2000_M_27_ri.wav,0 days 00:00:12.930000,0 days 00:00:16.478000,M_27,male,25,2000,ri,unknown,3.548,-4.955,-1.611,3.776,2.725,-0.482,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_27/G_2000_M_27_ri.wav,0 days 00:00:23.618000,0 days 00:00:33.470000,M_27,male,25,2000,ri,unknown,9.852,-4.002,-1.117,2.565,1.559,0.218,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_27/G_2000_M_27_ri.wav,0 days 00:00:33.570000,0 days 00:00:39.742000,M_27,male,25,2000,ri,unknown,6.172,-3.271,-0.664,3.278,0.684,-0.820,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_27/G_2000_M_27_ri.wav,0 days 00:00:40.354000,0 days 00:00:44.670000,M_27,male,25,2000,ri,unknown,4.316,-3.852,-1.053,4.207,1.443,-1.342,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_27/G_2000_M_27_ri.wav,0 days 00:00:45.666000,0 days 00:00:51.294000,M_27,male,25,2000,ri,unknown,5.628,-3.424,-0.829,3.598,1.012,-1.043,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_27/G_2000_M_27_ri.wav,0 days 00:00:52.226000,0 days 00:00:59.870000,M_27,male,25,2000,ri,unknown,7.644,-4.798,-1.284,3.217,2.082,0.024,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_27/G_2000_M_27_sc.wav,0 days 00:00:01.282000,0 days 00:00:04.702000,M_27,male,25,2000,sc,unknown,3.42,-4.356,-1.169,4.368,2.012,-1.387,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_27/G_2000_M_27_sc.wav,0 days 00:00:07.810000,0 days 00:00:10.878000,M_27,male,25,2000,sc,unknown,3.068,-3.154,-1.095,4.343,1.472,-1.963,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_27/G_2000_M_27_sc.wav,0 days 00:00:14.114000,0 days 00:00:18.558000,M_27,male,25,2000,sc,unknown,4.444,-3.316,-0.604,4.338,0.829,-1.860,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_27/G_2000_M_27_sc.wav,0 days 00:00:21.602000,0 days 00:00:27.134000,M_27,male,25,2000,sc,unknown,5.532,-4.529,-1.362,3.423,2.268,-0.425,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_27/G_2000_M_27_sc.wav,0 days 00:00:30.274000,0 days 00:00:38.142000,M_27,male,25,2000,sc,unknown,7.868,-3.338,-0.359,3.048,0.275,-0.559,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_27/G_2000_M_27_sc.wav,0 days 00:00:38.274000,0 days 00:00:41.054000,M_27,male,25,2000,sc,unknown,2.78,-2.800,-0.383,2.947,0.262,-0.872,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_27/G_2000_M_27_sc.wav,0 days 00:00:43.586000,0 days 00:00:45.758000,M_27,male,25,2000,sc,unknown,2.172,-3.256,-0.576,3.296,0.663,-0.881,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_27/G_2000_M_27_sc.wav,0 days 00:00:46.434000,0 days 00:00:50.974000,M_27,male,25,2000,sc,unknown,4.54,-3.693,-1.015,3.374,1.375,-0.735,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_27/G_2000_M_27_sc.wav,0 days 00:00:51.746000,0 days 00:00:55.710000,M_27,male,25,2000,sc,unknown,3.964,-3.919,-0.935,3.389,1.553,-0.739,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_27/G_2000_M_27_sc.wav,0 days 00:00:58.690000,0 days 00:01:01.438000,M_27,male,25,2000,sc,unknown,2.748,-4.122,-1.014,2.376,1.265,0.537,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_27/G_2000_M_27_sc.wav,0 days 00:01:04.994000,0 days 00:01:10.206000,M_27,male,25,2000,sc,unknown,5.212,-5.116,-2.542,3.357,4.379,-0.283,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_27/G_2000_M_27_sc.wav,0 days 00:01:10.626000,0 days 00:01:12.862000,M_27,male,25,2000,sc,unknown,2.236,-4.989,-2.244,3.794,3.870,-0.700,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_27/G_2000_M_27_sc.wav,0 days 00:01:18.626000,0 days 00:01:22.238000,M_27,male,25,2000,sc,unknown,3.612,-4.172,-1.133,2.356,1.553,0.520,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_27/G_2000_M_27_sc.wav,0 days 00:01:22.722000,0 days 00:01:25.918000,M_27,male,25,2000,sc,unknown,3.196,-4.940,-2.774,3.984,4.772,-1.016,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_27/G_2000_M_27_sc.wav,0 days 00:01:26.306000,0 days 00:01:31.326000,M_27,male,25,2000,sc,unknown,5.02,-4.145,-0.811,3.167,1.218,-0.268,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_27/G_2000_M_27_sc.wav,0 days 00:01:31.458000,0 days 00:01:34.142000,M_27,male,25,2000,sc,unknown,2.684,-6.140,-2.858,4.717,5.006,-0.863,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_27/G_2000_M_27_sc.wav,0 days 00:01:35.202000,0 days 00:01:43.902000,M_27,male,25,2000,sc,unknown,8.7,-4.066,-1.595,3.827,2.380,-0.974,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_27/G_2000_M_27_sc.wav,0 days 00:01:46.530000,0 days 00:01:49.438000,M_27,male,25,2000,sc,unknown,2.908,-2.658,-0.667,2.942,0.573,-0.907,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_27/G_2000_M_27_sc.wav,0 days 00:01:50.050000,0 days 00:01:52.062000,M_27,male,25,2000,sc,unknown,2.012,-5.276,-3.718,5.458,6.156,-2.152,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_27/G_2000_M_27_sc.wav,0 days 00:01:52.290000,0 days 00:01:55.998000,M_27,male,25,2000,sc,unknown,3.708,-4.546,-1.386,4.086,2.145,-0.874,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_27/G_2000_M_27_sp.wav,0 days 00:00:01.346000,0 days 00:00:05.790000,M_27,male,25,2000,sp,unknown,4.444,-4.477,-0.927,2.277,1.640,0.588,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_27/G_2000_M_27_sp.wav,0 days 00:00:07.042000,0 days 00:00:10.366000,M_27,male,25,2000,sp,unknown,3.324,-3.879,-0.776,2.693,1.247,-0.087,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_27/G_2000_M_27_sp.wav,0 days 00:00:10.658000,0 days 00:00:14.494000,M_27,male,25,2000,sp,unknown,3.836,-3.364,-0.156,3.859,-0.059,-1.192,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_27/G_2000_M_27_sp.wav,0 days 00:00:15.394000,0 days 00:00:23.198000,M_27,male,25,2000,sp,unknown,7.804,-4.995,-1.988,3.360,3.491,-0.286,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_27/G_2000_M_27_sp.wav,0 days 00:00:23.362000,0 days 00:00:33.630000,M_27,male,25,2000,sp,unknown,10.268,-4.822,-2.111,3.974,3.584,-0.883,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_27/G_2000_M_27_sp.wav,0 days 00:00:36.290000,0 days 00:00:40.510000,M_27,male,25,2000,sp,unknown,4.22,-4.007,-0.777,3.481,1.312,-0.766,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_27/G_2000_M_27_sp.wav,0 days 00:00:43.970000,0 days 00:00:49.886000,M_27,male,25,2000,sp,unknown,5.916,-3.746,-0.655,3.087,1.034,-0.541,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_27/G_2000_M_27_sp.wav,0 days 00:00:52.482000,0 days 00:00:55.326000,M_27,male,25,2000,sp,unknown,2.844,-4.361,-1.981,4.272,3.238,-1.357,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_27/G_2000_M_27_sp.wav,0 days 00:00:55.746000,0 days 00:00:58.334000,M_27,male,25,2000,sp,unknown,2.588,-2.320,0.290,3.420,-1.087,-1.367,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_27/G_2000_M_27_sp.wav,0 days 00:01:01.922000,0 days 00:01:06.942000,M_27,male,25,2000,sp,unknown,5.02,-4.133,-1.083,2.395,1.539,0.417,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_27/G_2000_M_27_sp.wav,0 days 00:01:07.266000,0 days 00:01:10.398000,M_27,male,25,2000,sp,unknown,3.132,-4.613,-2.774,3.983,4.662,-1.200,sad
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_27/G_2000_M_27_sp.wav,0 days 00:01:19.106000,0 days 00:01:28.030000,M_27,male,25,2000,sp,unknown,8.924,-3.729,-0.921,2.402,1.258,0.157,neutral
./experiments/essv26_emotionalportrayal/data/./german/G_2000_M_27/G_2000_M_27_sp.wav,0 days 00:01:28.642000,0 days 00:01:31.582000,M_27,male,25,2000,sp,unknown,2.94,-4.503,-1.946,3.743,3.362,-0.911,neutral
